,rating
8364,1
28625,1
18017,0
35942,1
16325,1
5236,0
49761,0
14411,0
1653,0
13379,1
17471,0
29763,0
42213,1
13697,0
13463,1
28037,0
1531,1
10715,1
149,0
15595,1
33575,0
52004,0
34045,1
4083,1
33269,0
20648,1
49250,0
34862,0
42840,1
21559,0
49624,1
27469,0
37777,1
34048,1
31061,0
44673,0
29915,0
4454,1
5094,1
8785,1
8030,1
2699,1
1386,0
15087,1
47605,0
17865,0
32054,0
3496,0
8961,0
48830,0
40792,0
11762,1
49391,1
21762,1
9493,0
44764,1
21278,1
1602,0
4967,1
31030,1
34392,1
50528,1
3393,1
40853,0
7500,1
36073,1
49530,1
23084,1
2410,0
34566,1
38253,0
9186,0
50915,1
14171,0
17924,0
31920,0
10185,1
12210,1
12687,0
7163,0
15283,0
18185,0
21574,0
709,1
43933,0
1850,1
38782,0
36402,0
16057,0
46414,0
43746,0
49756,1
51957,1
45160,1
30547,0
5608,0
51896,1
36920,1
5296,0
33517,0
1116,0
46797,0
50525,1
19450,0
32219,0
6443,1
8151,1
44226,0
30571,0
38527,0
17411,0
42633,1
24790,1
48985,1
43709,0
3611,0
27417,1
6559,1
27812,0
12030,0
11242,1
40237,1
45032,1
27357,1
13423,0
10565,1
48988,1
5554,0
17766,1
521,1
35832,1
23144,1
46372,0
28188,0
16043,0
6291,1
52238,1
561,1
42825,1
44448,0
41323,1
6890,0
10843,0
10704,1
5588,0
2427,0
41862,1
38461,0
37021,1
29693,0
48037,1
27646,0
11992,0
35235,0
48737,1
37564,0
9863,0
604,0
12550,1
42519,1
15232,1
45494,1
46371,0
13731,1
15534,0
843,0
39957,1
45314,1
49713,0
25514,1
8181,0
6850,1
7437,1
32784,1
47664,1
14401,0
27918,0
20698,0
49793,1
23777,0
25870,0
12916,0
48908,1
37817,1
15487,0
6885,0
50804,0
46600,0
12996,0
20880,1
8885,1
8330,0
35434,1
19756,0
2306,1
42665,0
21581,0
15484,0
38755,0
48185,0
13567,1
10980,1
21418,1
1735,0
24552,0
6427,1
14463,0
36677,1
38399,0
39823,0
48012,1
13317,1
51024,0
6707,0
11713,0
30302,1
36727,0
42812,0
5621,1
10311,1
44267,1
16535,1
13518,1
18754,1
36671,0
8814,0
17612,0
698,0
33861,1
526,1
40548,0
4659,1
36834,0
38625,1
26256,0
4351,1
48815,0
50247,1
26115,1
13936,0
27307,0
12847,1
35959,0
31587,1
8204,1
34485,1
2279,1
27279,1
4810,1
16608,0
31420,1
20502,1
26171,0
36492,0
42173,0
38663,0
47306,0
46008,0
17256,0
8399,1
37155,0
26009,0
26083,1
11970,1
26623,0
46046,0
4570,0
3563,0
9981,1
23182,0
3743,1
10384,0
48821,0
6959,0
10873,1
22871,0
12921,0
2704,1
20069,1
11446,1
20895,1
36680,1
4518,1
12563,0
826,1
52218,0
21875,0
45438,0
38658,0
39411,1
12373,1
38286,1
39501,1
23664,0
16245,1
11535,0
7137,0
2989,1
29488,1
16505,0
40186,1
13612,1
1110,1
43555,0
31691,0
26173,0
48151,0
32521,0
37009,1
9652,0
42315,1
10658,0
41498,0
48573,0
37161,1
17093,1
28878,0
41856,0
16765,0
41249,0
261,0
22624,1
51548,1
40058,0
31176,1
27947,1
33753,0
1558,0
47059,0
35159,1
6683,0
20152,1
26353,0
42525,1
3297,1
13328,1
4065,0
44008,0
38810,1
39305,0
43888,0
6744,0
33996,0
21951,0
52029,0
29757,0
15309,1
21669,0
14825,0
33055,0
36449,0
46090,1
49903,0
5259,1
14772,0
45105,1
6133,1
40597,1
35717,1
36995,1
42623,0
46456,1
37267,0
38984,1
19687,0
22439,0
36801,0
44579,1
12473,0
23786,0
46341,0
30407,0
23715,0
40555,1
6781,0
31786,0
47698,1
19344,1
49856,1
2183,0
41354,0
21173,1
45498,1
14417,1
2342,1
42395,1
33815,0
37276,0
33546,1
15518,0
24193,0
26865,0
34973,1
2381,0
8585,1
7885,0
48720,1
1351,1
39351,1
42199,0
8355,1
23798,0
4829,1
38710,0
24933,0
17145,1
28223,0
50944,0
19030,0
7859,1
51310,1
24802,0
15176,1
42246,0
30417,1
23063,1
10080,0
10137,0
28063,0
18075,0
18066,1
46854,1
15600,0
36177,0
52281,1
16877,0
38902,0
24532,1
12099,1
18887,1
3109,0
11429,1
51469,1
2470,1
48052,0
2741,0
17606,1
47966,0
5280,0
43526,0
22734,1
960,0
32102,0
2035,1
34412,1
16861,0
34372,1
28108,1
30505,0
23072,1
8973,0
35195,0
38168,0
38287,0
29218,0
1342,1
10944,1
20989,1
25439,0
30636,0
6155,0
22823,0
17348,0
6869,1
19041,1
16346,0
40869,0
47525,1
15044,0
48879,1
42520,1
24871,1
49321,0
36591,1
1718,0
14420,1
9827,1
6088,0
1675,1
26901,1
1235,1
23838,0
22887,1
12524,0
27156,1
25859,0
38422,1
4594,1
40346,1
22181,1
13752,0
45177,1
9815,0
12155,0
9289,1
11872,0
40985,0
1008,0
22185,1
39571,1
9495,0
51801,1
1142,1
49868,0
24273,1
48434,0
44316,1
13878,1
49092,0
14927,0
43621,0
52005,0
20667,0
19984,1
945,1
24321,0
6780,1
612,0
44786,0
26559,0
34611,1
21986,1
8710,1
18613,0
12794,0
8207,0
31922,1
12821,0
3683,1
11500,0
43575,1
12559,1
38407,1
19183,1
14632,1
10887,1
29959,0
44329,1
50190,0
41980,1
41172,0
21554,1
34514,0
1012,1
14280,0
34245,0
51197,0
40389,0
337,1
1416,1
14255,1
26629,0
5288,0
4743,1
22239,1
30728,0
34803,1
7688,1
11041,0
5032,0
32283,0
33179,0
31789,1
48246,0
48779,1
29799,1
52242,1
9789,1
32900,1
6253,1
33121,0
17911,0
11772,0
50519,1
471,1
30741,0
36507,1
32730,0
5252,1
17242,0
523,1
6184,1
770,0
26630,1
33878,1
47667,1
45454,1
14835,1
8853,0
38780,0
48359,1
34988,0
26956,0
14473,0
3421,0
10732,1
15281,1
32498,0
20324,1
31560,1
38709,0
30252,1
27124,1
46702,0
14752,1
21542,1
10545,0
39535,1
16398,0
14202,1
5957,1
12407,1
23080,1
42759,1
14370,1
10294,0
44845,0
5266,1
40758,1
36105,0
47710,1
18700,1
42585,1
49930,1
17265,0
23423,0
45362,0
3865,1
44779,1
30896,1
51848,0
47050,1
1379,1
427,1
36173,1
27073,1
31418,1
16691,1
42625,0
3510,1
16504,0
46489,1
34424,0
10044,1
18662,0
36519,0
28475,0
9716,0
23651,0
8562,1
29313,0
43713,1
27642,0
24627,0
1938,1
9702,0
34526,1
27768,1
3738,1
35349,1
10859,1
16610,1
10136,1
19714,1
44861,1
46635,1
35987,1
4517,1
31410,0
28359,0
4918,1
44793,0
1088,0
591,1
7076,0
15047,1
11408,1
30499,0
28829,1
38999,0
23469,0
1518,0
18071,1
34423,0
973,1
29071,1
20933,1
11994,1
12188,0
39274,0
30709,0
14969,1
43823,0
29271,0
4724,1
46836,1
17400,0
20023,1
25840,0
15878,1
25781,1
29402,0
34011,0
49022,0
4787,0
48210,1
50548,1
14857,0
29691,0
39770,1
50610,0
49735,0
11689,0
29983,0
47037,0
44128,0
49263,1
6556,1
49929,1
27725,0
24787,0
7476,0
4073,1
31250,1
34990,0
26666,0
17399,1
48907,0
50312,0
51204,0
10113,1
31257,0
27677,1
14158,0
37773,0
51342,0
41272,1
12008,1
41697,0
41321,0
7696,1
8072,0
42016,1
46283,1
41555,0
29415,0
40259,1
42236,0
38770,0
40479,0
970,0
13438,0
24923,0
281,0
52284,1
37636,1
13676,1
38098,0
30638,1
47069,1
42894,0
42415,0
33654,0
42383,0
23946,1
9092,1
8164,1
41133,1
34265,1
43509,0
43882,0
34452,1
23335,0
46052,0
14757,0
7369,1
42005,1
15045,1
39074,1
3289,1
39416,0
9838,1
4208,1
8473,0
10470,1
47705,1
45863,0
9578,0
8307,1
7942,0
9933,0
35540,1
43224,0
11679,1
15058,1
3080,1
50186,1
27468,1
8986,1
7284,1
39087,0
13839,1
4713,1
10307,0
25354,0
51703,0
40489,0
26867,0
40983,0
32800,0
11593,0
16201,1
4379,1
4821,0
11965,0
8691,1
4691,1
14934,0
2195,0
9877,0
7186,1
23156,1
10835,0
31486,1
31784,0
12103,1
422,1
15927,1
51806,0
24773,0
43017,0
12204,0
34462,1
30482,1
18172,0
1138,1
8187,0
3100,1
10666,1
40845,1
24358,0
8755,1
16474,1
10238,0
24330,1
5879,1
36399,1
4510,1
630,0
42813,0
26230,1
22376,0
20966,1
33682,1
17715,1
22173,0
35945,1
3384,1
32930,1
39994,0
12632,1
16623,1
48586,1
102,1
50709,1
42022,1
28597,1
37321,1
48496,0
31306,1
3540,1
24713,1
29299,0
11594,0
18515,1
41814,0
14608,1
6608,0
6281,0
47096,1
27562,0
7067,0
30045,1
2324,1
27515,1
28799,0
11662,1
34749,0
14660,0
19750,1
28298,1
14350,0
23909,0
40343,0
50535,0
4521,1
34081,1
22419,0
25002,1
43158,1
26291,0
19361,0
31497,0
43380,1
48892,0
35138,1
31598,0
8299,1
27939,1
38593,0
50572,1
3677,0
4843,1
1289,1
14343,0
28172,0
34809,0
39808,1
28209,1
26428,1
42999,0
13174,0
31416,0
25317,0
40125,1
14412,1
50049,0
15410,0
1605,1
12898,0
7103,1
2184,1
39990,1
23492,1
8989,0
39381,1
50684,0
13500,0
7767,0
31821,1
16571,1
35395,0
2122,0
21056,1
30208,0
40738,0
10783,0
27931,1
28021,0
36342,1
14770,1
6517,0
48330,0
14580,1
32824,1
6432,0
30975,1
45143,1
48932,1
33752,1
24565,1
47082,0
1022,1
45467,0
50375,1
9617,1
10026,1
6554,1
3706,1
29759,0
46507,1
12812,1
36857,1
3131,0
26365,0
35746,1
51304,1
28740,0
5384,1
27868,1
43493,1
13570,1
27524,0
32265,0
21517,1
7301,1
4220,1
7553,1
16475,1
4884,0
36632,0
29324,0
50254,0
35164,0
4698,1
37022,1
30925,0
52233,1
46907,0
46557,1
14017,1
16616,1
12167,1
10459,1
35444,1
38254,1
7498,1
49429,0
46524,0
12547,1
9720,1
50551,0
39364,0
17195,1
49674,0
52199,0
34811,1
43754,1
30108,1
44999,0
45703,0
13977,0
24284,1
19477,1
12463,0
31613,1
25249,1
37959,1
32385,0
40780,0
7225,0
49568,0
46061,1
30150,0
35594,1
1201,0
29956,1
51289,1
38195,1
21898,0
43902,0
39639,0
19089,1
31583,0
50015,0
22292,0
36550,0
3415,1
38784,0
39241,0
17491,1
8419,0
27800,0
38335,0
4956,1
23414,1
21398,0
6985,1
43441,0
15753,1
50619,1
42879,1
21005,1
29316,0
19524,1
2604,0
1281,1
0,1
25627,0
15957,0
50191,1
22641,0
25625,0
51459,0
9614,0
7930,0
15490,1
23073,0
9481,0
30396,1
27064,0
43276,1
36282,0
18473,1
21002,1
12442,0
17140,0
47270,0
35700,1
41022,1
25861,1
13157,0
44187,0
48674,0
16247,1
41912,1
46842,0
36665,1
48607,1
1994,1
7324,1
37683,0
12063,0
27838,1
837,1
8796,1
51353,1
16545,0
46300,1
30270,0
44437,0
36147,0
4643,1
1628,1
16825,0
2435,1
38547,1
41037,0
40857,0
45811,0
13773,1
41884,0
1698,1
43170,0
2767,0
13983,1
28699,1
10462,0
15091,1
502,1
35376,0
15517,0
3783,1
4888,1
30238,0
33477,1
5771,1
38865,0
13845,1
36795,0
34353,1
32156,0
46032,1
6951,1
1258,0
16196,0
50752,0
20900,1
44059,1
16414,0
24011,1
26058,0
52062,0
25946,1
22207,0
44017,1
26315,0
7393,1
22395,1
12534,0
40688,0
12968,0
43099,0
677,1
16091,0
4543,0
18610,0
6452,1
47217,1
5392,1
13597,1
10561,1
19945,0
7409,1
36709,1
27679,0
11116,0
48272,0
38886,1
14081,1
40387,0
5142,1
25549,1
327,0
8821,0
13508,0
8875,0
1019,0
46308,1
38591,1
10269,1
47070,0
45481,0
48277,1
38428,0
47713,1
1530,1
49443,0
33107,1
32136,1
27448,0
20536,1
28887,1
48781,0
39595,1
32144,1
42949,0
10745,0
8776,1
46323,0
5080,1
1619,0
17649,1
44188,1
17653,1
47406,0
11394,0
4004,1
45460,1
1295,0
3872,1
2237,0
26926,0
20727,0
5830,0
877,1
18469,0
28526,0
31165,1
44823,0
1673,1
14455,0
23976,0
1644,1
50032,1
4019,0
34653,0
15436,1
8663,1
10604,1
19777,1
43642,1
34878,0
10413,1
33488,1
401,0
25436,1
23354,1
31819,0
708,0
44239,1
36663,1
23908,1
2379,0
10553,0
21385,0
4864,1
27171,1
29462,1
40403,1
10784,0
38958,1
48736,0
41499,0
10947,0
8899,0
37847,0
29883,1
23266,1
21627,0
27535,0
20638,0
45742,1
19187,0
7693,0
24038,0
15588,0
35605,1
51134,0
28166,1
33495,0
37096,1
24146,1
17517,0
39478,0
48960,0
43035,0
38430,0
17190,1
47716,0
34897,0
10460,1
6390,0
4603,0
48728,1
22560,0
38888,0
9732,0
24396,1
38963,1
7319,0
51313,1
47958,1
36968,1
31798,1
34529,0
47117,0
35352,1
16395,1
24110,0
48086,1
28243,1
1074,0
30813,0
45499,0
37937,1
6748,0
12016,0
17168,0
48952,0
44733,1
4563,1
25964,1
8852,0
18914,0
42336,1
50578,1
6217,1
38158,1
38416,1
10714,1
3881,0
27625,1
10153,0
16423,1
26600,1
41312,1
41591,1
41999,1
5859,1
20202,0
5250,0
9570,0
730,1
37625,0
33791,0
49046,0
2834,0
50103,1
2331,0
46500,1
36459,0
18569,0
5410,0
1402,1
15905,1
10156,0
22291,0
37314,0
24473,1
39898,0
50110,1
16954,1
19936,1
6393,0
14497,0
45115,0
28224,1
23474,1
51736,1
50041,0
12168,0
42154,0
30653,0
49788,0
19843,1
7871,1
44372,1
48938,1
2036,0
46519,0
21603,0
43090,0
49578,0
13388,1
30,1
52342,1
34449,1
33242,1
29528,1
38817,0
12466,1
13608,1
11903,0
26922,1
4650,0
719,1
2206,0
13318,0
46355,1
5354,1
49676,0
17533,1
30145,1
11321,1
17056,0
8420,1
17752,0
10037,1
46248,1
17452,0
8135,0
17813,1
18096,0
36272,1
20082,0
8611,1
44976,0
50065,0
33840,1
50315,0
34615,0
6589,1
9674,0
32311,1
47156,0
32487,0
34567,0
28989,0
39369,1
25100,0
31575,0
28749,1
41154,0
18436,1
30312,1
32808,0
47639,0
24153,0
50935,1
10039,0
14970,1
12520,1
44599,0
11362,0
8815,0
25008,1
11920,1
11776,0
46187,0
25133,0
16181,0
21894,0
20294,0
44804,0
5785,0
38884,0
42938,0
9932,0
16118,1
24954,1
46725,0
32443,0
33603,0
19331,0
18127,1
51395,0
47186,0
50220,1
34012,0
8920,1
43706,0
43079,0
15255,0
6586,1
32811,1
13223,1
4641,1
29110,1
3761,1
1109,1
17423,0
28997,1
34394,0
5868,1
38319,0
4287,0
48104,1
30971,1
17985,1
28862,0
40314,1
6396,0
16793,0
48316,0
18743,0
15296,0
40965,1
4131,0
23773,1
18188,0
41668,0
6289,1
13190,0
34131,1
36475,1
28646,0
18906,1
42421,1
16750,1
34573,1
15135,0
33064,0
50546,0
7770,0
34819,0
12048,0
47512,0
15080,1
23588,0
11795,0
13719,1
23515,1
4087,0
43922,1
10189,1
51163,1
12918,0
45606,0
9742,0
9593,1
48411,0
50903,0
47644,0
12290,1
8897,0
13295,0
9676,1
36762,0
37445,0
11537,1
27559,1
17897,0
41611,0
7946,1
15422,0
45982,0
3453,0
51838,0
44902,1
27275,1
43083,1
40839,0
39088,0
24090,0
13571,1
45839,1
6043,1
51080,0
1198,0
4742,1
20360,1
39889,1
36148,0
35931,0
40667,1
13631,0
7501,1
6230,1
32572,0
10014,0
18110,1
21709,0
36837,1
15917,1
3987,1
30157,1
31430,0
49200,1
41068,0
51744,0
11618,1
16788,0
38836,0
45617,1
46401,0
10691,1
5896,0
2284,0
15773,1
50303,1
32576,1
7159,1
1684,0
40357,1
10053,1
34079,1
47182,1
2204,0
367,1
47198,0
29380,1
23580,1
26754,1
34171,0
48058,0
11389,0
47025,1
7509,0
52170,1
44149,1
35639,0
51629,0
49313,1
50129,1
10871,1
29193,0
6587,1
47393,0
695,0
29523,1
26710,0
46477,1
27773,0
47575,0
31589,1
16882,1
5205,0
23721,1
45066,0
47239,0
34667,0
39703,1
41587,1
51284,0
51972,1
22738,0
44725,1
2547,0
5633,1
45279,0
790,0
8769,0
48660,1
28395,1
1370,0
9257,1
33309,0
16139,1
12102,1
565,1
16225,1
6347,0
14228,1
43912,0
40598,0
4617,1
32695,0
27595,0
10195,1
46491,1
47586,1
16018,0
14178,1
33533,0
44799,1
13275,0
51457,0
50108,0
15799,0
8469,1
20668,1
11782,0
44990,1
5724,1
17902,0
9707,1
34032,0
15079,0
9552,0
3125,0
43970,1
47259,0
594,0
17789,1
39388,0
21926,1
30514,0
28796,1
8715,0
3351,0
39906,0
8955,0
48968,1
5113,0
7818,0
4416,1
39578,0
25245,0
35891,0
42229,1
38350,1
48317,0
10615,0
33665,0
3648,0
31737,0
33152,1
5244,1
36141,0
7000,1
13409,1
25741,0
37657,1
40169,1
31791,0
901,0
43786,0
14655,1
24076,0
5197,1
4123,1
39978,1
43503,1
1114,1
17837,0
8144,1
45327,0
26646,0
17554,0
43920,1
22714,0
8559,0
5790,1
35321,0
31503,1
25839,0
41219,0
14318,0
5465,1
35508,0
15542,1
29090,0
49100,1
10535,1
1064,0
28946,0
20512,1
15649,1
21599,0
1384,1
10097,0
51037,0
21485,1
39154,1
44220,0
39751,1
19925,1
12906,0
28087,0
16645,0
49875,1
9442,1
2734,1
44561,0
27128,0
13511,0
3096,1
17294,0
27545,0
9237,1
49239,1
7718,1
11428,0
52125,0
24411,1
21602,1
24869,1
46982,1
11573,0
21927,1
5772,1
48234,1
23511,0
27288,1
4600,1
21292,1
3190,1
51956,0
5373,0
28780,1
1480,1
9806,1
20701,0
33464,0
28135,0
7909,1
22633,0
15411,0
27777,0
8866,0
37869,0
50953,1
4562,0
5424,1
47208,1
11777,1
47981,1
8600,0
41958,1
10997,0
10353,1
17385,0
45967,0
13078,0
7190,1
46921,1
10901,1
41299,0
16404,1
37001,0
21422,1
37359,0
30397,1
7581,0
48013,1
30536,1
19182,1
17768,1
1587,1
5691,0
22566,1
51168,1
5437,0
40672,0
14522,0
50513,1
398,1
34091,1
15834,1
51315,1
44135,1
32124,1
40188,1
24818,1
45076,1
26730,1
33274,1
39293,1
16275,1
28657,1
17370,0
42792,0
27332,0
17957,1
18658,0
29093,1
10747,0
28958,0
3205,1
12251,0
9104,1
47033,0
34002,1
30747,1
20970,1
29297,1
33223,1
49932,0
49580,1
39530,0
16197,0
50932,0
18003,0
33531,1
17997,1
42438,0
34805,0
7367,1
32816,1
45345,0
2827,1
32518,0
8243,0
42583,1
6529,1
6692,0
7505,1
42429,1
31835,0
3820,0
32882,1
1968,1
1678,0
18319,1
17899,1
24557,1
14618,0
14137,1
34962,0
11211,1
50581,0
27150,0
14015,0
3546,1
25647,0
15811,1
18037,0
44292,0
49032,0
34554,1
51669,1
20018,0
11129,0
9164,1
12081,1
14977,1
44050,1
5099,0
2472,1
13074,0
31413,0
8681,0
45768,0
29490,1
42864,0
48268,0
37110,0
4203,0
34782,0
45884,0
48916,0
3843,1
34024,1
31873,1
16000,0
47293,0
13791,1
51234,0
4528,1
23600,1
38516,0
43425,0
27133,1
14515,1
5069,0
5183,0
40260,0
14559,0
16219,0
36269,1
9888,0
10034,1
14588,1
245,1
26998,0
27572,0
31729,0
31917,0
51602,1
34502,1
35765,1
8128,1
44581,0
26585,1
28492,1
29993,1
14042,0
37568,1
33619,1
2932,1
6285,0
5018,1
21328,0
16960,1
29474,0
16151,0
16440,0
14667,1
50359,0
47150,0
305,1
25906,0
28888,0
47770,0
221,1
22835,0
3245,1
20769,1
41974,1
44421,1
49295,1
41128,1
44696,1
6855,0
29869,1
48230,0
50271,1
36338,0
37116,1
8325,1
29948,0
8083,0
4295,1
9503,0
16327,1
47128,0
38831,0
41,1
34289,0
25386,0
16339,1
30802,1
36405,1
46757,0
40282,0
3914,1
2270,0
15182,0
33641,1
44412,0
48763,1
43736,0
3979,0
29478,1
50654,1
42295,0
5108,1
3410,0
27306,1
26191,0
43941,0
68,0
17134,0
43750,1
50348,1
43712,0
48832,0
6961,1
1306,1
48271,1
14592,0
48805,0
37028,0
31872,0
40392,0
17401,1
3143,1
48309,0
7986,1
15320,0
10818,1
33906,0
32972,1
37053,1
17015,0
45081,0
47452,0
16745,1
37072,0
49818,1
12852,0
42550,0
23371,0
34762,0
46293,1
51990,1
51616,0
30735,1
30088,1
41021,1
30000,0
2850,0
10590,0
34743,0
19873,1
1333,1
23195,0
22914,0
32228,0
28981,1
11937,1
14225,1
14207,0
49265,1
46882,0
29800,1
12774,0
36092,1
18974,0
22946,1
22424,1
15088,0
41815,1
48237,1
49509,1
31108,0
11895,1
7364,1
33670,1
2023,1
40203,0
7398,1
15364,1
775,0
33732,1
44981,0
42517,0
4495,1
11012,0
13495,1
13781,1
4144,0
31079,1
13646,0
30656,1
18830,0
35373,0
45178,0
17330,0
16385,0
49450,0
1356,1
30673,1
51296,1
44481,1
5869,1
23855,1
33618,1
27553,0
49192,0
7192,1
46865,1
1297,0
28053,1
19134,1
11485,1
10065,1
13230,1
48734,0
39764,1
16143,1
4800,1
40640,1
7148,0
3934,1
22005,0
42118,1
3485,1
51880,1
5595,0
35928,0
42584,0
10256,0
23592,1
33120,0
16042,1
5529,1
9760,1
43330,1
10108,0
50790,1
17744,1
38411,1
26215,1
40202,1
29233,0
45344,1
10662,0
50450,1
35087,0
17097,0
28177,0
19702,0
9392,0
36300,0
36676,0
12438,1
33238,1
31908,0
17916,0
12858,1
21958,1
7060,0
37637,1
23479,1
3188,0
46347,0
36052,1
21783,0
22389,1
47288,1
25648,0
47091,1
9936,0
7639,0
25444,0
27998,0
35024,1
36748,0
33201,1
1564,1
41081,1
37732,0
4402,0
32657,1
45647,0
12492,1
43495,1
51422,1
9662,1
34639,1
5800,0
41715,0
21552,0
16558,1
47457,1
4589,1
3522,1
23927,0
31702,1
4254,1
17296,0
42717,1
44309,0
16724,0
38284,1
35365,0
39592,1
46941,0
34545,1
537,1
30457,1
17427,1
31526,1
49294,1
29558,1
28491,0
31896,1
50780,1
52220,0
5,1
7392,1
28892,1
7768,0
21983,1
19987,1
32894,0
40776,1
6146,1
13609,1
15557,1
12432,1
26102,1
30289,1
3226,1
47101,0
8874,1
38069,0
29513,1
409,1
2058,0
35923,0
14286,1
43681,1
32924,0
8643,1
9611,0
50175,0
14077,0
12478,1
41785,0
9262,0
51218,0
47686,1
48616,0
6805,0
30122,0
28350,0
38485,0
4104,1
44061,1
5092,1
29806,1
34089,1
41634,1
44433,0
12509,1
32552,0
1842,0
6788,0
25526,1
34796,0
19369,0
8772,0
42152,1
38986,1
31948,0
39924,0
29065,1
3136,1
985,1
27242,1
6967,1
45152,1
7247,1
26941,1
18684,1
32309,1
41859,0
8232,0
31836,0
37150,1
2960,0
13316,1
43191,1
36326,0
6358,1
3478,1
43015,0
46577,0
47755,0
51515,1
499,1
32886,1
17724,0
38050,0
11150,1
16435,0
24459,1
518,0
21425,1
41857,1
21294,1
45983,1
12788,1
7318,1
33233,1
10406,1
28005,1
16235,0
49960,0
11539,0
40444,0
47974,1
4772,1
23584,0
26360,0
24292,0
26441,1
43237,0
3774,0
38672,0
22190,0
3101,0
13450,0
43759,0
6224,1
24498,0
40804,1
28635,1
37938,0
42833,0
32588,1
15666,1
46000,0
4752,1
39486,0
35685,0
26519,0
10484,1
9894,0
23204,0
9690,1
38762,1
9878,1
50948,0
4396,0
32745,1
4228,0
35484,0
46439,0
25918,1
9762,0
14085,0
51686,0
33788,1
15155,1
33950,0
52073,1
19988,1
17492,0
45232,1
50626,1
42849,1
35843,0
11020,1
4549,1
46271,0
36687,0
45008,0
43111,0
25416,0
36962,1
24205,1
8676,1
18782,0
29214,0
42502,0
48578,0
27063,0
44677,0
5538,1
32679,0
13750,0
15676,1
50907,1
21343,0
7916,1
7895,1
31323,1
48515,0
982,1
51417,1
27544,0
32276,1
15298,0
48097,0
42620,0
29936,0
8447,1
343,0
18076,1
14141,0
24008,0
38819,0
48422,1
11419,0
18636,1
6327,1
14216,0
46473,1
7435,1
13227,0
20198,1
43498,1
670,1
28932,1
26632,1
1504,1
2394,0
12137,0
19986,1
37413,1
1569,1
52065,0
4904,0
51988,1
39020,0
3789,1
38305,0
3169,1
10073,1
10946,0
3790,0
29366,0
16717,0
29612,0
47630,1
24399,0
1230,1
29169,0
49729,1
20836,1
25323,0
19675,1
10649,0
48203,1
29068,0
40917,0
13493,0
26162,1
46855,1
43579,1
2898,1
28410,0
11037,1
21824,0
51346,0
5133,0
52299,0
49834,0
13323,0
13098,0
6476,1
17556,0
29393,0
16723,0
2580,1
20657,1
22178,0
34665,0
46706,1
909,1
13110,0
23215,1
42810,1
41549,0
15634,0
47539,1
17428,0
31999,1
51483,0
17412,1
30671,1
48990,1
41165,0
4369,0
1763,0
49848,0
39065,1
21650,1
36854,0
14589,0
10880,0
16396,1
23848,0
27067,1
20246,0
43973,1
17038,0
22429,0
41550,1
38264,0
42907,1
37860,1
11516,1
8132,1
7462,1
44830,1
19021,1
34564,1
47870,1
12070,0
1112,0
49971,1
4069,0
20804,1
33287,0
9527,1
22353,1
40593,1
37685,0
5578,1
27498,0
37532,1
34054,1
45114,1
43477,0
8220,1
22155,1
41700,0
21302,0
25114,0
16711,1
9433,0
24020,1
37776,1
44653,0
37123,0
30984,1
5715,1
33567,1
42117,1
38476,1
10467,1
4827,0
22531,0
44393,1
24082,0
40447,1
43751,0
40378,1
7050,1
45190,0
46644,1
5409,0
13297,0
51843,0
38496,0
48608,1
41954,1
8610,1
50695,1
27615,0
37962,0
25772,1
39187,0
36949,1
26969,0
674,0
38331,0
52402,0
8021,0
22129,0
1714,0
4485,0
18203,0
1060,0
5871,0
27060,0
13365,0
5209,1
47511,1
6032,1
44573,1
12404,0
27058,0
51461,1
36114,1
3948,0
39173,1
2460,1
25026,1
1907,0
33435,0
45245,0
46232,1
7058,1
42116,0
32645,1
16211,1
25252,1
50958,0
13374,0
14924,0
8001,1
10409,0
42985,1
20136,1
49928,1
44318,1
3751,1
11163,0
33247,0
29370,1
12238,0
43211,0
27786,0
24947,0
44452,0
18665,1
43154,0
40016,0
1161,1
40696,0
42051,1
16105,0
29300,0
26335,1
21634,0
5320,1
11013,0
11006,0
17466,0
47328,0
8086,0
21679,0
37980,0
25467,1
50753,0
8068,0
6337,1
31350,1
42176,0
15501,1
10743,0
25205,0
22780,0
353,1
13239,0
12084,0
50980,1
32323,0
41595,1
51305,0
45360,1
36450,1
18781,1
29561,0
39881,1
10866,1
38268,1
18875,0
646,1
31085,0
5101,1
11399,0
8855,0
46880,0
39632,0
7745,1
25714,0
48816,0
29868,1
5075,0
30258,1
1840,0
3092,1
14049,0
48446,1
49570,0
29081,1
13547,1
29423,0
17110,0
12865,0
14883,0
31536,0
25153,0
28502,0
13800,0
32895,0
25653,1
4186,1
34185,0
501,0
16936,0
49739,0
25424,1
25858,1
33305,0
50326,1
33118,0
28038,0
47430,0
22945,0
19152,1
24394,1
16127,0
30026,1
44330,1
9019,1
44657,1
38065,1
8671,0
27889,0
39558,0
20448,0
10623,0
2613,0
46890,1
18910,0
26974,1
22332,1
15912,0
15679,1
511,1
51297,0
13490,1
49690,0
42969,1
48818,1
15151,0
23628,0
38404,1
33927,1
15947,1
22730,1
22252,0
52427,1
14777,1
36397,1
51438,0
18308,0
19876,1
37606,1
47599,0
40559,1
44761,0
52316,0
20347,0
23165,1
9090,1
43446,0
42057,0
6152,1
6011,0
1378,0
16740,0
14769,0
28338,0
15130,1
34867,1
47132,0
8067,1
6941,0
21458,1
5366,1
38338,1
5620,0
7511,0
42079,1
35381,0
44101,1
38197,1
8718,0
28409,1
31421,1
4760,1
18396,0
2892,0
